,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
712,712,712,712,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000712_RGB.png,"[966.0, 474.0, 1.0]","[990.0, 456.0, 1.0]","[948.0, 456.0, 1.0]","[1020.0, 474.0, 1.0]","[918.0, 474.0, 1.0]","[1068.0, 612.0, 1.0]","[882.0, 618.0, 1.0]","[1122.0, 786.0, 1.0]","[840.0, 774.0, 1.0]","[1140.0, 942.0, 0.0]","[792.0, 936.0, 0.0]","[1032.0, 948.0, 1.0]","[882.0, 936.0, 1.0]","[1038.0, 1092.0, 0.0]","[840.0, 1092.0, 0.0]","[768.0, 996.0000000000001, 0.0]","[762.0, 1002.0, 0.0]","[-0.12708840834032645, -5.731013977451812, -2.191543903579477]","[-19.82239884357226, -0.4729127425354269, -0.6508296371089975]"
713,713,713,713,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000713_RGB.png,"[966.0, 474.0, 1.0]","[990.0, 456.0, 1.0]","[948.0, 456.0, 1.0]","[1020.0, 474.0, 1.0]","[912.0, 474.0, 1.0]","[1074.0, 618.0, 1.0]","[882.0, 618.0, 1.0]","[1128.0, 786.0, 1.0]","[840.0, 780.0, 1.0]","[1146.0, 942.0, 0.0]","[762.0, 990.0, 0.0]","[1032.0, 948.0, 1.0]","[876.0, 936.0, 1.0]","[1032.0, 1092.0, 0.0]","[846.0, 1092.0, 0.0]","[762.0, 1002.0, 0.0]","[756.0, 1008.0, 0.0]","[-0.1300256835779129, -5.761527641354001, -2.430771021551569]","[-16.31853168311342, -1.626773310037656, -0.037444671720360645]"
714,714,714,714,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000714_RGB.png,"[966.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[942.0, 450.0, 1.0]","[1020.0, 474.0, 1.0]","[906.0, 480.0, 1.0]","[1068.0, 636.0, 1.0]","[864.0, 630.0, 1.0]","[1122.0, 804.0, 1.0]","[810.0, 786.0, 1.0]","[1146.0, 936.0, 0.0]","[756.0, 983.9999999999999, 0.0]","[1032.0, 942.0, 0.0]","[876.0, 942.0, 1.0]","[1032.0, 1092.0, 0.0]","[840.0, 1092.0, 0.0]","[756.0, 996.0000000000001, 0.0]","[750.0, 1002.0, 0.0]","[-0.17909549716222845, -5.319797493566461, -1.7532063773639226]","[-13.076957264894984, -1.5324303926402922, -0.5227043315425511]"
715,715,715,715,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000715_RGB.png,"[960.0, 474.0, 1.0]","[984.0, 450.0, 1.0]","[942.0, 456.0, 1.0]","[1014.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1062.0, 630.0, 1.0]","[852.0, 624.0, 1.0]","[1128.0, 810.0, 1.0]","[798.0, 798.0, 1.0]","[1164.0, 942.0, 0.0]","[744.0, 990.0, 0.0]","[1038.0, 960.0, 1.0]","[876.0, 936.0, 1.0]","[1098.0, 822.0, 0.0]","[840.0, 1092.0, 0.0]","[1188.0, 1002.0, 0.0]","[1188.0, 996.0000000000001, 0.0]","[-0.2296207880388504, -4.914677647901911, -1.5913314129931402]","[-10.954061650457502, -1.3164317352262231, -0.7193683743628545]"
716,716,716,716,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000716_RGB.png,"[966.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[942.0, 456.0, 1.0]","[1014.0, 480.0, 1.0]","[906.0, 474.0, 1.0]","[1050.0, 630.0, 1.0]","[852.0, 630.0, 1.0]","[1116.0, 804.0, 1.0]","[786.0, 816.0, 1.0]","[1182.0000000000002, 948.0, 0.0]","[786.0, 978.0, 0.0]","[1032.0, 948.0, 0.0]","[870.0, 936.0, 1.0]","[1086.0, 1013.9999999999999, 0.0]","[846.0, 1098.0, 0.0]","[1188.0, 990.0, 0.0]","[1182.0000000000002, 983.9999999999999, 0.0]","[-0.25246253311173356, -4.649498630839073, -1.5461933184799816]","[5.823418750804251, -0.7543562479830836, -0.6293990321735677]"
717,717,717,717,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000717_RGB.png,"[966.0, 474.0, 1.0]","[984.0, 450.0, 1.0]","[942.0, 450.0, 1.0]","[1008.0, 474.0, 1.0]","[906.0, 480.0, 1.0]","[1050.0, 618.0, 1.0]","[840.0, 618.0, 1.0]","[1080.0, 786.0, 1.0]","[786.0, 804.0, 1.0]","[1158.0, 942.0, 0.0]","[774.0, 936.0, 0.0]","[1032.0, 954.0, 1.0]","[864.0, 942.0, 0.0]","[822.0, 1086.0, 0.0]","[840.0, 1092.0, 0.0]","[1164.0, 936.0, 0.0]","[1158.0, 936.0, 0.0]","[-0.694928038785288, -1.8796950240428603, -1.5776463847357773]","[5.471753837191638, -0.7162325449222889, -0.7172626155649622]"
718,718,718,718,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000718_RGB.png,"[966.0, 474.0, 1.0]","[984.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1008.0, 480.0, 1.0]","[906.0, 480.0, 1.0]","[1038.0, 630.0, 1.0]","[840.0, 624.0, 1.0]","[1080.0, 804.0, 1.0]","[786.0, 810.0, 1.0]","[1164.0, 942.0, 1.0]","[804.0, 930.0, 0.0]","[1026.0, 954.0, 1.0]","[876.0, 942.0, 1.0]","[834.0, 1092.0, 0.0]","[852.0, 1092.0, 0.0]","[1176.0, 942.0, 0.0]","[1170.0, 972.0, 0.0]","[-1.4076767229693343, 1.139099219670815, 3.4960198330864554]","[6.187941352830972, -0.6448425835905272, -0.7611261882754004]"
719,719,719,719,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000719_RGB.png,"[960.0, 474.0, 1.0]","[984.0, 450.0, 1.0]","[942.0, 450.0, 1.0]","[1008.0, 474.0, 1.0]","[900.0, 480.0, 1.0]","[1038.0, 624.0, 1.0]","[840.0, 624.0, 1.0]","[1074.0, 810.0, 1.0]","[780.0, 828.0, 1.0]","[1158.0, 942.0, 0.0]","[780.0, 936.0, 0.0]","[1032.0, 948.0, 1.0]","[864.0, 942.0, 0.0]","[1086.0, 1092.0, 0.0]","[858.0, 1092.0, 0.0]","[1176.0, 936.0, 0.0]","[1170.0, 936.0, 0.0]","[-1.1711397227436968, 1.1810653418461716, 4.810476054312988]","[8.69532011107932, -0.3534412503671142, -0.5246079637697967]"
720,720,720,720,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000720_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[942.0, 450.0, 1.0]","[1008.0, 486.0, 1.0]","[900.0, 480.0, 1.0]","[1038.0, 624.0, 1.0]","[828.0, 630.0, 1.0]","[1074.0, 798.0, 1.0]","[780.0, 828.0, 0.0]","[1152.0, 936.0, 0.0]","[786.0, 918.0, 0.0]","[1026.0, 942.0, 1.0]","[870.0, 930.0, 1.0]","[1482.0, 1074.0, 0.0]","[858.0, 1092.0, 0.0]","[744.0, 1080.0, 0.0]","[744.0, 1032.0, 0.0]","[-1.1613235018046435, 1.206570182750698, 5.0260555983815145]","[12.64088864920969, 0.7720239078586366, 0.202755086039265]"
721,721,721,721,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000721_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[936.0, 456.0, 1.0]","[1002.0, 486.0, 1.0]","[900.0, 480.0, 1.0]","[1038.0, 618.0, 1.0]","[834.0, 624.0, 1.0]","[1068.0, 780.0, 0.0]","[774.0, 846.0, 1.0]","[1158.0, 918.0, 0.0]","[792.0, 948.0, 0.0]","[1032.0, 936.0, 1.0]","[876.0, 936.0, 0.0]","[756.0, 900.0, 0.0]","[756.0, 906.0, 0.0]","[810.0, 1013.9999999999999, 0.0]","[786.0, 1020.0, 0.0]","[-0.9498081816956122, 1.340108651041927, 6.8030712652359036]","[16.17158360029503, 0.8970116085208669, 0.4624500305202702]"
722,722,722,722,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000722_RGB.png,"[960.0, 474.0, 1.0]","[972.0, 456.0, 1.0]","[936.0, 456.0, 1.0]","[1008.0, 480.0, 1.0]","[900.0, 480.0, 1.0]","[1026.0, 612.0, 1.0]","[834.0, 624.0, 1.0]","[1062.0, 786.0, 0.0]","[768.0, 840.0, 1.0]","[1158.0, 918.0, 1.0]","[810.0, 924.0, 0.0]","[1026.0, 936.0, 1.0]","[864.0, 936.0, 1.0]","[828.0, 918.0, 0.0]","[828.0, 930.0, 0.0]","[1176.0, 924.0, 0.0]","[750.0, 816.0, 0.0]","[-0.9842770988252321, 1.60631164979375, 7.1032304232248915]","[22.359417066086674, 0.7997361166517607, 1.008141018637179]"
723,723,723,723,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000723_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[936.0, 456.0, 1.0]","[1002.0, 474.0, 0.0]","[893.9999999999999, 480.0, 1.0]","[1020.0, 606.0, 1.0]","[834.0, 612.0, 1.0]","[1050.0, 786.0, 0.0]","[786.0, 816.0, 1.0]","[1158.0, 906.0, 0.0]","[822.0, 924.0, 0.0]","[1026.0, 942.0, 1.0]","[870.0, 930.0, 0.0]","[960.0, 1002.0, 0.0]","[828.0, 930.0, 0.0]","[954.0, 996.0000000000001, 0.0]","[942.0, 996.0000000000001, 0.0]","[-1.0072392288650192, 1.701470744661236, 7.295756598989101]","[24.062540595503684, 0.8519988561291431, 1.1164875960689316]"
724,724,724,724,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000724_RGB.png,"[960.0, 480.0, 1.0]","[978.0, 462.0, 1.0]","[936.0, 456.0, 1.0]","[990.0, 468.0, 0.0]","[893.9999999999999, 480.0, 1.0]","[1014.0, 600.0, 1.0]","[834.0, 612.0, 1.0]","[1062.0, 780.0, 0.0]","[798.0, 822.0, 1.0]","[1152.0, 918.0, 0.0]","[840.0, 906.0, 0.0]","[1020.0, 942.0, 0.0]","[882.0, 930.0, 0.0]","[858.0, 900.0, 0.0]","[852.0, 906.0, 0.0]","[762.0, 360.0, 0.0]","[762.0, 912.0, 0.0]","[-1.397743863386872, 1.8366254874723813, 7.630069226995359]","[32.677037226465124, 2.768170348255154, 2.538553299302029]"
725,725,725,725,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000725_RGB.png,"[954.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[930.0, 456.0, 1.0]","[990.0, 474.0, 0.0]","[906.0, 491.99999999999994, 0.0]","[1014.0, 600.0, 1.0]","[840.0, 612.0, 1.0]","[1062.0, 780.0, 0.0]","[804.0, 840.0, 1.0]","[1068.0, 840.0, 0.0]","[858.0, 918.0, 0.0]","[1020.0, 918.0, 0.0]","[882.0, 918.0, 0.0]","[966.0, 900.0, 0.0]","[852.0, 888.0, 0.0]","[1038.0, 912.0, 0.0]","[768.0, 906.0, 0.0]","[-1.7553458803507107, 1.9349034717621572, 7.674450970051386]","[36.26184815128818, 2.0840078434764036, 3.1066612028314493]"
726,726,726,726,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000726_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[930.0, 456.0, 1.0]","[996.0000000000001, 474.0, 0.0]","[888.0, 480.0, 1.0]","[1008.0, 600.0, 1.0]","[834.0, 606.0, 1.0]","[1044.0, 738.0, 0.0]","[822.0, 840.0, 1.0]","[1092.0, 840.0, 0.0]","[852.0, 906.0, 0.0]","[1014.0, 918.0, 0.0]","[900.0, 912.0, 0.0]","[960.0, 918.0, 0.0]","[852.0, 894.0, 0.0]","[756.0, 360.0, 0.0]","[756.0, 900.0, 0.0]","[-2.0820715726650305, 2.032483837321518, 7.50493666887867]","[36.924711869190574, 2.3727170042070105, 3.322837855778346]"
727,727,727,727,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000727_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[936.0, 456.0, 1.0]","[990.0, 474.0, 0.0]","[888.0, 480.0, 1.0]","[1008.0, 600.0, 1.0]","[840.0, 606.0, 1.0]","[1038.0, 738.0, 0.0]","[828.0, 822.0, 1.0]","[1146.0, 906.0, 0.0]","[846.0, 900.0, 0.0]","[1020.0, 924.0, 0.0]","[876.0, 906.0, 0.0]","[840.0, 900.0, 0.0]","[858.0, 906.0, 0.0]","[1140.0, 906.0, 0.0]","[762.0, 810.0, 0.0]","[-2.0263138788425725, 2.1896449979735633, 6.892487301326464]","[37.150382097543385, 2.7311360198928174, 3.48935703545491]"
728,728,728,728,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000728_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[930.0, 456.0, 1.0]","[990.0, 474.0, 0.0]","[888.0, 480.0, 1.0]","[1008.0, 600.0, 1.0]","[840.0, 606.0, 1.0]","[1044.0, 732.0, 1.0]","[828.0, 828.0, 1.0]","[1146.0, 906.0, 0.0]","[858.0, 900.0, 0.0]","[1014.0, 930.0, 0.0]","[900.0, 912.0, 0.0]","[972.0, 924.0, 0.0]","[864.0, 900.0, 0.0]","[1140.0, 906.0, 0.0]","[1488.0, 900.0, 0.0]","[-1.8873380945369902, 2.29931795487735, 6.095461917604425]","[37.33323498337598, 3.088550741463265, 3.676958941467338]"
729,729,729,729,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000729_RGB.png,"[954.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[930.0, 462.0, 1.0]","[990.0, 480.0, 0.0]","[900.0, 491.99999999999994, 1.0]","[1014.0, 600.0, 1.0]","[834.0, 618.0, 1.0]","[1056.0, 768.0, 0.0]","[822.0, 840.0, 1.0]","[1152.0, 918.0, 0.0]","[870.0, 918.0, 0.0]","[1020.0, 942.0, 0.0]","[900.0, 930.0, 0.0]","[1020.0, 738.0, 0.0]","[858.0, 912.0, 0.0]","[1158.0, 912.0, 0.0]","[762.0, 900.0, 0.0]","[-1.793745998737454, 2.4320136856646943, 4.896500698120872]","[37.41571190736273, 4.406432414301511, 4.421154470629663]"
730,730,730,730,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000730_RGB.png,"[954.0, 474.0, 1.0]","[972.0, 456.0, 1.0]","[930.0, 456.0, 1.0]","[990.0, 474.0, 0.0]","[888.0, 480.0, 1.0]","[1014.0, 594.0, 1.0]","[840.0, 612.0, 1.0]","[1044.0, 774.0, 0.0]","[822.0, 852.0, 1.0]","[1092.0, 834.0, 0.0]","[858.0, 906.0, 0.0]","[1008.0, 924.0, 0.0]","[900.0, 924.0, 0.0]","[942.0, 924.0, 0.0]","[852.0, 888.0, 0.0]","[756.0, 360.0, 0.0]","[762.0, 900.0, 0.0]","[-1.9765675782385241, 2.2110208625091845, 3.119752897699054]","[37.29248233556626, 4.511404558718302, 4.494146448572731]"
731,731,731,731,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000731_RGB.png,"[954.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[930.0, 456.0, 1.0]","[984.0, 468.0, 0.0]","[900.0, 491.99999999999994, 1.0]","[1014.0, 600.0, 1.0]","[834.0, 618.0, 1.0]","[1050.0, 774.0, 0.0]","[816.0, 846.0, 1.0]","[1110.0, 840.0, 0.0]","[870.0, 912.0, 0.0]","[966.0, 930.0, 0.0]","[906.0, 936.0, 0.0]","[1020.0, 744.0, 0.0]","[840.0, 846.0, 0.0]","[1152.0, 912.0, 0.0]","[768.0, 906.0, 0.0]","[-2.01018367948569, 1.8615798910015633, 1.8325471930485506]","[37.25922671241794, 4.4499413902035725, 4.436462519561278]"
732,732,732,732,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000732_RGB.png,"[954.0, 474.0, 1.0]","[972.0, 456.0, 1.0]","[930.0, 456.0, 1.0]","[990.0, 474.0, 0.0]","[906.0, 491.99999999999994, 0.0]","[1014.0, 600.0, 1.0]","[834.0, 612.0, 1.0]","[1038.0, 768.0, 1.0]","[798.0, 822.0, 1.0]","[1062.0, 834.0, 0.0]","[858.0, 912.0, 0.0]","[978.0, 936.0, 0.0]","[870.0, 936.0, 0.0]","[852.0, 888.0, 0.0]","[846.0, 894.0, 0.0]","[1164.0, 924.0, 0.0]","[1170.0, 924.0, 0.0]","[-2.4061012904229626, 1.3461068275059913, 0.8080374055191727]","[37.05609060389343, 4.3391480871118, 4.327706092600858]"
733,733,733,733,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000733_RGB.png,"[948.0, 474.0, 1.0]","[972.0, 456.0, 1.0]","[924.0, 462.0, 1.0]","[996.0000000000001, 474.0, 0.0]","[893.9999999999999, 480.0, 1.0]","[1014.0, 594.0, 1.0]","[840.0, 612.0, 1.0]","[1056.0, 774.0, 1.0]","[786.0, 828.0, 1.0]","[1158.0, 924.0, 0.0]","[858.0, 924.0, 0.0]","[1014.0, 942.0, 0.0]","[870.0, 936.0, 0.0]","[1044.0, 924.0, 0.0]","[846.0, 906.0, 0.0]","[1164.0, 930.0, 0.0]","[1170.0, 930.0, 0.0]","[-2.3910389102102823, 1.4687791975711104, 1.0158474719735424]","[35.84550133829379, 3.8794021580762665, 3.6474311449809904]"
734,734,734,734,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000734_RGB.png,"[948.0, 474.0, 1.0]","[972.0, 456.0, 1.0]","[924.0, 456.0, 1.0]","[996.0000000000001, 474.0, 1.0]","[888.0, 480.0, 1.0]","[1020.0, 600.0, 1.0]","[834.0, 612.0, 1.0]","[1062.0, 774.0, 1.0]","[780.0, 834.0, 1.0]","[1146.0, 930.0, 0.0]","[840.0, 960.0, 1.0]","[1026.0, 948.0, 1.0]","[882.0, 948.0, 0.0]","[942.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[924.0, 1044.0, 0.0]","[882.0, 1050.0, 0.0]","[-2.340005824476249, 1.5913539956637799, 1.2287309932498771]","[35.19742877748883, 3.7562315639324, 3.6051096665316433]"
735,735,735,735,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000735_RGB.png,"[948.0, 468.0, 1.0]","[966.0, 450.0, 1.0]","[924.0, 450.0, 1.0]","[996.0000000000001, 474.0, 1.0]","[888.0, 480.0, 1.0]","[1026.0, 612.0, 1.0]","[834.0, 618.0, 1.0]","[1056.0, 786.0, 0.0]","[756.0, 840.0, 1.0]","[1086.0, 840.0, 0.0]","[822.0, 966.0000000000001, 0.0]","[1008.0, 942.0, 1.0]","[876.0, 942.0, 0.0]","[924.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[870.0, 1044.0, 0.0]","[870.0, 1044.0, 0.0]","[-2.38858209294351, 1.2359416393641613, 0.5977088081098316]","[34.44296800420711, 3.399673975764831, 3.3307840172048313]"
736,736,736,736,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000736_RGB.png,"[942.0, 468.0, 1.0]","[960.0, 450.0, 1.0]","[924.0, 450.0, 1.0]","[990.0, 474.0, 1.0]","[882.0, 474.0, 1.0]","[1032.0, 618.0, 1.0]","[828.0, 618.0, 1.0]","[1062.0, 780.0, 1.0]","[762.0, 828.0, 1.0]","[1134.0, 924.0, 0.0]","[798.0, 954.0, 1.0]","[1014.0, 948.0, 1.0]","[882.0, 954.0, 1.0]","[918.0, 1002.0, 0.0]","[900.0, 1080.0, 0.0]","[900.0, 996.0000000000001, 0.0]","[822.0, 996.0000000000001, 0.0]","[-1.6969815699723525, -0.10237251969914007, -1.2997401019187032]","[32.06281090866794, 2.1627209668156535, 2.223666929009027]"
737,737,737,737,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000737_RGB.png,"[948.0, 468.0, 1.0]","[960.0, 450.0, 1.0]","[924.0, 456.0, 1.0]","[996.0000000000001, 474.0, 1.0]","[888.0, 474.0, 1.0]","[1026.0, 618.0, 1.0]","[828.0, 612.0, 1.0]","[1062.0, 774.0, 1.0]","[762.0, 816.0, 1.0]","[1146.0, 924.0, 0.0]","[804.0, 942.0, 0.0]","[1014.0, 942.0, 1.0]","[876.0, 942.0, 0.0]","[840.0, 1002.0, 0.0]","[906.0, 1074.0, 0.0]","[816.0, 1038.0, 0.0]","[822.0, 1038.0, 0.0]","[-1.5270322449129383, -0.7998434589165125, -1.9229752616967284]","[27.900301699285833, 0.3971838579369676, 0.6161871813919207]"
738,738,738,738,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000738_RGB.png,"[948.0, 468.0, 1.0]","[960.0, 450.0, 1.0]","[924.0, 456.0, 1.0]","[996.0000000000001, 474.0, 1.0]","[888.0, 480.0, 1.0]","[1026.0, 624.0, 1.0]","[828.0, 612.0, 1.0]","[1068.0, 780.0, 1.0]","[762.0, 810.0, 1.0]","[1134.0, 930.0, 0.0]","[792.0, 930.0, 0.0]","[1020.0, 954.0, 1.0]","[876.0, 930.0, 0.0]","[828.0, 1008.0, 0.0]","[900.0, 1086.0, 0.0]","[792.0, 1002.0, 0.0]","[810.0, 1002.0, 0.0]","[-1.619378943669044, -0.9344048994205847, -2.1638910108310725]","[20.229125434575973, -0.03936795354110654, -0.4459987453463507]"
739,739,739,739,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000739_RGB.png,"[936.0, 468.0, 1.0]","[954.0, 450.0, 1.0]","[912.0, 450.0, 1.0]","[990.0, 474.0, 1.0]","[882.0, 480.0, 1.0]","[1032.0, 618.0, 1.0]","[834.0, 624.0, 1.0]","[1074.0, 792.0, 1.0]","[786.0, 810.0, 1.0]","[1152.0, 942.0, 0.0]","[750.0, 942.0, 0.0]","[1020.0, 942.0, 1.0]","[870.0, 942.0, 0.0]","[738.0, 990.0, 0.0]","[834.0, 1092.0, 0.0]","[744.0, 1002.0, 0.0]","[744.0, 1002.0, 0.0]","[-1.4225307349244318, -1.257327713843133, -3.2400453462701244]","[18.9806437371177, -0.6613967779887425, -0.8241129654911988]"
740,740,740,740,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000740_RGB.png,"[936.0, 468.0, 1.0]","[954.0, 450.0, 1.0]","[912.0, 450.0, 1.0]","[984.0, 480.0, 1.0]","[882.0, 486.0, 1.0]","[1032.0, 624.0, 1.0]","[834.0, 624.0, 1.0]","[1086.0, 792.0, 1.0]","[792.0, 816.0, 1.0]","[750.0, 1002.0, 0.0]","[750.0, 996.0000000000001, 0.0]","[1020.0, 942.0, 1.0]","[870.0, 936.0, 1.0]","[750.0, 990.0, 0.0]","[756.0, 990.0, 0.0]","[756.0, 1002.0, 0.0]","[750.0, 1008.0, 0.0]","[-1.2890910380859242, -1.3995697045597462, -3.424877943676298]","[17.403870791987618, -1.2016494256202108, -1.2059046663524542]"
741,741,741,741,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000741_RGB.png,"[936.0, 474.0, 1.0]","[954.0, 450.0, 1.0]","[906.0, 450.0, 1.0]","[984.0, 468.0, 1.0]","[876.0, 480.0, 1.0]","[1038.0, 630.0, 1.0]","[846.0, 624.0, 1.0]","[1086.0, 786.0, 1.0]","[810.0, 798.0, 1.0]","[1146.0, 936.0, 0.0]","[762.0, 930.0, 0.0]","[1038.0, 954.0, 1.0]","[870.0, 948.0, 1.0]","[1074.0, 1013.9999999999999, 0.0]","[798.0, 1092.0, 0.0]","[1176.0, 1002.0, 0.0]","[1176.0, 1002.0, 0.0]","[-0.8620771723190389, -1.7045005536450415, -4.115472298345957]","[11.779021645655595, -2.514122952534485, -1.6242216667657359]"
742,742,742,742,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000742_RGB.png,"[930.0, 468.0, 1.0]","[948.0, 450.0, 1.0]","[906.0, 450.0, 1.0]","[984.0, 474.0, 1.0]","[876.0, 480.0, 1.0]","[1038.0, 612.0, 1.0]","[846.0, 624.0, 1.0]","[1098.0, 774.0, 1.0]","[816.0, 798.0, 1.0]","[1158.0, 858.0, 0.0]","[768.0, 936.0, 0.0]","[1038.0, 954.0, 1.0]","[870.0, 954.0, 1.0]","[1074.0, 1020.0, 0.0]","[804.0, 1092.0, 0.0]","[1176.0, 1002.0, 0.0]","[1182.0000000000002, 1002.0, 0.0]","[-0.8751776658656008, -1.7896287470682468, -4.591079027222998]","[10.451840525920602, -2.39965645617688, -1.492660826965632]"
743,743,743,743,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000743_RGB.png,"[930.0, 474.0, 1.0]","[948.0, 450.0, 1.0]","[906.0, 450.0, 1.0]","[984.0, 474.0, 1.0]","[876.0, 480.0, 0.0]","[1044.0, 624.0, 1.0]","[852.0, 624.0, 1.0]","[1098.0, 786.0, 1.0]","[816.0, 798.0, 0.0]","[1152.0, 834.0, 0.0]","[822.0, 852.0, 0.0]","[1038.0, 954.0, 1.0]","[876.0, 954.0, 1.0]","[1068.0, 1026.0, 0.0]","[852.0, 1098.0, 0.0]","[708.0, 1020.0, 0.0]","[708.0, 1020.0, 0.0]","[-0.9515391468738033, -2.1485586199753985, -4.783086543394437]","[1.6151930389999163, -1.576847823954345, -0.38845796469072713]"
744,744,744,744,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000744_RGB.png,"[930.0, 474.0, 1.0]","[948.0, 450.0, 1.0]","[906.0, 450.0, 1.0]","[990.0, 474.0, 1.0]","[882.0, 480.0, 0.0]","[1044.0, 612.0, 1.0]","[858.0, 618.0, 1.0]","[1116.0, 822.0, 1.0]","[834.0, 798.0, 0.0]","[1134.0, 924.0, 0.0]","[822.0, 846.0, 0.0]","[1032.0, 942.0, 1.0]","[876.0, 936.0, 1.0]","[1020.0, 1098.0, 0.0]","[858.0, 1098.0, 0.0]","[708.0, 1026.0, 0.0]","[1452.0000000000002, 1032.0, 0.0]","[-1.0270205745668064, -2.2456554020741244, -4.8020184341569525]","[0.115435732708954, -1.5384588548541116, -0.3732970876893383]"
745,745,745,745,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000745_RGB.png,"[930.0, 474.0, 1.0]","[948.0, 450.0, 1.0]","[912.0, 450.0, 1.0]","[984.0, 474.0, 1.0]","[882.0, 480.0, 0.0]","[1050.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1116.0, 822.0, 1.0]","[834.0, 798.0, 1.0]","[1116.0, 930.0, 0.0]","[774.0, 948.0, 0.0]","[1026.0, 936.0, 1.0]","[876.0, 942.0, 1.0]","[1020.0, 1013.9999999999999, 0.0]","[864.0, 1098.0, 0.0]","[1002.0, 1013.9999999999999, 0.0]","[1452.0000000000002, 1026.0, 0.0]","[-1.2267340957123085, -2.5155781820560352, -4.765007460186091]","[-0.9867529897814847, -1.3222038595600796, -0.3045972239252201]"
