,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
1719,1719,1719,1719,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001955_RGB.png,"[954.0, 462.0, 1.0]","[978.0, 438.0, 1.0]","[936.0, 450.0, 1.0]","[1008.0, 468.0, 1.0]","[906.0, 486.0, 1.0]","[1092.0, 600.0, 1.0]","[864.0, 588.0, 1.0]","[1128.0, 720.0, 0.0]","[810.0, 738.0, 1.0]","[1056.0, 558.0, 0.0]","[906.0, 996.0000000000001, 0.0]","[1026.0, 840.0, 1.0]","[918.0, 852.0, 0.0]","[840.0, 1008.0, 0.0]","[840.0, 1008.0, 0.0]","[930.0, 1008.0, 0.0]","[936.0, 1008.0, 0.0]","[-35.71535653930858, 1.395943874205348, -15.454076912913496]","[-7.639563804001884, -11.555108793123509, -1.3658973094425428]"
1720,1720,1720,1720,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001956_RGB.png,"[960.0, 462.0, 1.0]","[984.0, 438.0, 1.0]","[942.0, 444.0, 1.0]","[1014.0, 468.0, 1.0]","[906.0, 480.0, 1.0]","[1080.0, 606.0, 1.0]","[858.0, 594.0, 1.0]","[1128.0, 732.0, 0.0]","[816.0, 726.0, 1.0]","[1074.0, 558.0, 0.0]","[834.0, 864.0, 0.0]","[1026.0, 846.0, 1.0]","[912.0, 858.0, 0.0]","[1056.0, 1002.0, 0.0]","[846.0, 1020.0, 0.0]","[1026.0, 1002.0, 0.0]","[936.0, 1002.0, 0.0]","[-35.181392875814765, 0.15513231964583682, -15.518215529430108]","[-9.929232541122566, -11.07758492461481, -0.7309163663140221]"
1721,1721,1721,1721,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001957_RGB.png,"[966.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[942.0, 444.0, 1.0]","[1014.0, 474.0, 1.0]","[912.0, 480.0, 1.0]","[1098.0, 612.0, 1.0]","[864.0, 606.0, 1.0]","[1152.0, 732.0, 1.0]","[804.0, 810.0, 1.0]","[1044.0, 558.0, 0.0]","[924.0, 1008.0, 0.0]","[1032.0, 858.0, 0.0]","[918.0, 864.0, 0.0]","[1092.0, 996.0000000000001, 0.0]","[1032.0, 1086.0, 0.0]","[1098.0, 1002.0, 0.0]","[1098.0, 996.0000000000001, 0.0]","[-33.283691104137816, -2.3128610454829768, -15.7564858872118]","[-9.978075432331773, -11.170444867096332, -0.5753081023202635]"
1722,1722,1722,1722,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001958_RGB.png,"[966.0, 462.0, 1.0]","[990.0, 444.0, 1.0]","[948.0, 450.0, 1.0]","[1014.0, 486.0, 1.0]","[912.0, 480.0, 1.0]","[1092.0, 618.0, 1.0]","[864.0, 606.0, 1.0]","[1146.0, 738.0, 1.0]","[816.0, 744.0, 1.0]","[1050.0, 558.0, 0.0]","[918.0, 1008.0, 0.0]","[1026.0, 846.0, 1.0]","[870.0, 840.0, 0.0]","[1050.0, 1080.0, 0.0]","[762.0, 882.0, 0.0]","[1104.0, 1002.0, 0.0]","[1104.0, 996.0000000000001, 0.0]","[-31.99191616514473, -3.4545833172501634, -15.771169211700464]","[-11.178213869195256, -10.860484309179242, 0.24019966164649564]"
1723,1723,1723,1723,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001959_RGB.png,"[978.0, 462.0, 1.0]","[996.0000000000001, 444.0, 1.0]","[954.0, 444.0, 1.0]","[1026.0, 480.0, 1.0]","[918.0, 474.0, 1.0]","[1098.0, 612.0, 1.0]","[870.0, 594.0, 1.0]","[1146.0, 726.0, 1.0]","[828.0, 738.0, 1.0]","[1056.0, 558.0, 0.0]","[918.0, 1002.0, 0.0]","[1032.0, 918.0, 1.0]","[918.0, 912.0, 0.0]","[1062.0, 1002.0, 0.0]","[1062.0, 1002.0, 0.0]","[1032.0, 1020.0, 0.0]","[1026.0, 1013.9999999999999, 0.0]","[-31.064409216051693, -4.025939265677204, -15.68409455314207]","[-13.965992890586637, -9.98227291435469, 1.1725822557393049]"
1724,1724,1724,1724,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001960_RGB.png,"[972.0, 462.0, 1.0]","[996.0000000000001, 444.0, 1.0]","[954.0, 444.0, 1.0]","[1026.0, 480.0, 1.0]","[912.0, 480.0, 1.0]","[1092.0, 624.0, 1.0]","[870.0, 594.0, 1.0]","[1146.0, 738.0, 0.0]","[816.0, 750.0, 1.0]","[1080.0, 576.0, 0.0]","[918.0, 1002.0, 1.0]","[1032.0, 912.0, 0.0]","[924.0, 912.0, 0.0]","[1062.0, 1008.0, 0.0]","[1056.0, 1008.0, 0.0]","[1032.0, 1020.0, 0.0]","[756.0, 1080.0, 0.0]","[-31.292002855857216, -3.9050415576523076, -15.717534432346728]","[-14.8484995347392, -9.13675047054806, 1.1003585680167958]"
1725,1725,1725,1725,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001961_RGB.png,"[972.0, 462.0, 1.0]","[996.0000000000001, 444.0, 1.0]","[954.0, 444.0, 1.0]","[1026.0, 480.0, 1.0]","[912.0, 474.0, 1.0]","[1098.0, 630.0, 1.0]","[870.0, 594.0, 1.0]","[1152.0, 744.0, 0.0]","[822.0, 750.0, 1.0]","[924.0, 1002.0, 0.0]","[918.0, 1002.0, 1.0]","[1032.0, 852.0, 0.0]","[942.0, 912.0, 0.0]","[1092.0, 996.0000000000001, 0.0]","[1056.0, 1002.0, 0.0]","[1104.0, 1013.9999999999999, 0.0]","[936.0, 1008.0, 0.0]","[-27.583631983355826, -5.217518192953095, -14.81550824138057]","[-15.587642069979767, -8.272139162848665, 0.923523986051145]"
1726,1726,1726,1726,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001962_RGB.png,"[978.0, 462.0, 1.0]","[1002.0, 444.0, 1.0]","[960.0, 444.0, 1.0]","[1032.0, 480.0, 1.0]","[924.0, 480.0, 1.0]","[1098.0, 624.0, 1.0]","[876.0, 600.0, 1.0]","[786.0, 816.0, 0.0]","[840.0, 738.0, 1.0]","[1050.0, 810.0, 0.0]","[924.0, 996.0000000000001, 0.0]","[1026.0, 840.0, 1.0]","[924.0, 840.0, 0.0]","[1068.0, 1013.9999999999999, 0.0]","[1068.0, 1080.0, 0.0]","[1038.0, 918.0, 0.0]","[942.0, 996.0000000000001, 0.0]","[-27.01512876336701, -5.420422659517845, -14.5639400064394]","[-15.554135150500871, -8.258891192190054, 0.9103386834099715]"
1727,1727,1727,1727,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001963_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 444.0, 1.0]","[954.0, 450.0, 1.0]","[1032.0, 486.0, 1.0]","[918.0, 486.0, 1.0]","[1086.0, 624.0, 1.0]","[870.0, 612.0, 1.0]","[1116.0, 786.0, 0.0]","[828.0, 750.0, 1.0]","[1050.0, 528.0, 0.0]","[918.0, 996.0000000000001, 0.0]","[1032.0, 858.0, 1.0]","[930.0, 906.0, 0.0]","[1080.0, 1002.0, 0.0]","[1068.0, 1080.0, 0.0]","[876.0, 1080.0, 0.0]","[960.0, 1002.0, 0.0]","[-26.67972137368646, -5.666888566131886, -14.203463538058534]","[-15.356390213708398, -8.304739528312243, 0.9451214473456343]"
1728,1728,1728,1728,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001964_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1032.0, 486.0, 1.0]","[918.0, 480.0, 1.0]","[1098.0, 618.0, 1.0]","[870.0, 600.0, 1.0]","[1122.0, 780.0, 0.0]","[834.0, 738.0, 1.0]","[1038.0, 816.0, 0.0]","[930.0, 1002.0, 0.0]","[1032.0, 840.0, 1.0]","[924.0, 840.0, 0.0]","[1080.0, 1080.0, 0.0]","[1062.0, 1080.0, 0.0]","[960.0, 1068.0, 0.0]","[954.0, 1074.0, 0.0]","[-25.937093722984272, -5.887022951782587, -13.47635105739981]","[-16.45762255982801, -8.544293383969627, 2.6530772631867157]"
1729,1729,1729,1729,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001965_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1032.0, 491.99999999999994, 1.0]","[918.0, 486.0, 1.0]","[1092.0, 630.0, 1.0]","[876.0, 606.0, 1.0]","[1134.0, 792.0, 0.0]","[822.0, 744.0, 1.0]","[924.0, 996.0000000000001, 0.0]","[918.0, 1002.0, 1.0]","[1026.0, 858.0, 1.0]","[936.0, 906.0, 0.0]","[1050.0, 1002.0, 0.0]","[1044.0, 1086.0, 0.0]","[1026.0, 1002.0, 0.0]","[930.0, 1013.9999999999999, 0.0]","[-25.456598821447137, -5.95828744626267, -13.055301712871314]","[-16.775323841949827, -8.592367177512278, 3.1798166347116332]"
1730,1730,1730,1730,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001966_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 444.0, 1.0]","[960.0, 444.0, 1.0]","[1032.0, 486.0, 1.0]","[918.0, 480.0, 1.0]","[1098.0, 624.0, 1.0]","[870.0, 606.0, 1.0]","[1128.0, 774.0, 0.0]","[810.0, 744.0, 1.0]","[930.0, 1002.0, 0.0]","[918.0, 1008.0, 0.0]","[1020.0, 846.0, 1.0]","[924.0, 858.0, 0.0]","[1476.0, 983.9999999999999, 0.0]","[1476.0, 983.9999999999999, 0.0]","[948.0, 1056.0, 0.0]","[954.0, 1062.0, 0.0]","[-25.188576463329373, -5.924108693105423, -12.743929713962638]","[-16.809902110391167, -8.57940215018248, 3.2868145908544006]"
1731,1731,1731,1731,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001967_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1032.0, 491.99999999999994, 1.0]","[918.0, 480.0, 0.0]","[1098.0, 630.0, 1.0]","[870.0, 606.0, 1.0]","[1122.0, 786.0, 0.0]","[822.0, 738.0, 1.0]","[930.0, 1002.0, 0.0]","[918.0, 1008.0, 0.0]","[1020.0, 852.0, 1.0]","[918.0, 852.0, 0.0]","[1056.0, 996.0000000000001, 0.0]","[768.0, 888.0, 0.0]","[1482.0, 1002.0, 0.0]","[930.0, 1013.9999999999999, 0.0]","[-25.04912001709372, -5.902265935725386, -12.552979668190757]","[-17.015286011475407, -8.661219429483033, 3.4846448624735387]"
1732,1732,1732,1732,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001968_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 444.0, 1.0]","[954.0, 444.0, 1.0]","[1026.0, 480.0, 1.0]","[918.0, 474.0, 1.0]","[1104.0, 624.0, 1.0]","[870.0, 606.0, 1.0]","[1128.0, 780.0, 0.0]","[816.0, 744.0, 1.0]","[936.0, 990.0, 0.0]","[924.0, 1008.0, 1.0]","[1032.0, 912.0, 1.0]","[918.0, 918.0, 0.0]","[1080.0, 983.9999999999999, 0.0]","[1062.0, 996.0000000000001, 0.0]","[1032.0, 1008.0, 0.0]","[1032.0, 1002.0, 0.0]","[-24.88388737681001, -5.9215665650996705, -12.152205746987173]","[-16.946397718034678, -8.583536588880662, 3.189419415379654]"
1733,1733,1733,1733,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001969_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 444.0, 1.0]","[954.0, 444.0, 1.0]","[1032.0, 486.0, 1.0]","[918.0, 480.0, 1.0]","[1104.0, 630.0, 1.0]","[870.0, 606.0, 1.0]","[1134.0, 786.0, 0.0]","[816.0, 744.0, 1.0]","[1056.0, 546.0, 0.0]","[930.0, 1013.9999999999999, 0.0]","[1026.0, 852.0, 1.0]","[924.0, 858.0, 0.0]","[1044.0, 1002.0, 0.0]","[1476.0, 983.9999999999999, 0.0]","[1476.0, 1008.0, 0.0]","[948.0, 1056.0, 0.0]","[-24.57230796408674, -5.895461005865201, -11.316592214172928]","[-16.588713347323694, -8.397965870423432, 2.5786221849038307]"
1734,1734,1734,1734,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001970_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1026.0, 491.99999999999994, 1.0]","[918.0, 480.0, 0.0]","[1098.0, 630.0, 1.0]","[870.0, 588.0, 1.0]","[1122.0, 750.0, 0.0]","[822.0, 732.0, 1.0]","[1044.0, 804.0, 0.0]","[918.0, 1008.0, 0.0]","[1026.0, 846.0, 1.0]","[924.0, 846.0, 0.0]","[1038.0, 882.0, 0.0]","[1482.0, 990.0, 0.0]","[1482.0, 1008.0, 0.0]","[930.0, 1020.0, 0.0]","[-23.97305975594199, -5.745460311256382, -10.667079827992985]","[-16.58834310116157, -8.46278778615495, 2.5675584017411373]"
1735,1735,1735,1735,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001971_RGB.png,"[978.0, 468.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1026.0, 486.0, 1.0]","[918.0, 474.0, 1.0]","[1098.0, 636.0, 1.0]","[870.0, 606.0, 1.0]","[1152.0, 780.0, 0.0]","[822.0, 750.0, 1.0]","[1050.0, 546.0, 0.0]","[924.0, 1013.9999999999999, 0.0]","[1020.0, 852.0, 1.0]","[918.0, 930.0, 0.0]","[1122.0, 846.0, 0.0]","[762.0, 870.0, 0.0]","[1482.0, 1008.0, 0.0]","[1482.0, 1008.0, 0.0]","[-23.607448349669582, -5.664882619256943, -10.455915124217794]","[-16.975732351242755, -8.670641517331104, 2.9389052062394794]"
1736,1736,1736,1736,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001972_RGB.png,"[972.0, 468.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1026.0, 486.0, 1.0]","[918.0, 480.0, 1.0]","[1098.0, 636.0, 1.0]","[870.0, 606.0, 1.0]","[1152.0, 798.0, 0.0]","[810.0, 744.0, 1.0]","[930.0, 1002.0, 0.0]","[924.0, 1002.0, 0.0]","[1032.0, 924.0, 0.0]","[924.0, 924.0, 0.0]","[1056.0, 996.0000000000001, 0.0]","[1056.0, 1002.0, 0.0]","[1008.0, 996.0000000000001, 0.0]","[1104.0, 996.0000000000001, 0.0]","[-23.085931153125532, -5.1843143464926245, -10.425167080799302]","[-16.65110048385143, -8.613319926639873, 2.6662765448333583]"
1737,1737,1737,1737,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001973_RGB.png,"[972.0, 468.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[948.0, 450.0, 1.0]","[1026.0, 486.0, 1.0]","[912.0, 480.0, 1.0]","[1098.0, 636.0, 1.0]","[864.0, 606.0, 1.0]","[1134.0, 792.0, 0.0]","[804.0, 792.0, 1.0]","[930.0, 1002.0, 0.0]","[924.0, 1002.0, 1.0]","[1038.0, 924.0, 1.0]","[918.0, 930.0, 0.0]","[1056.0, 1002.0, 0.0]","[1050.0, 1086.0, 0.0]","[1008.0, 996.0000000000001, 0.0]","[1110.0, 983.9999999999999, 0.0]","[-22.58779664266742, -4.776181488631169, -10.245396679375029]","[-16.63583539170914, -8.848913402167849, 2.891384021357186]"
1738,1738,1738,1738,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001974_RGB.png,"[972.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[948.0, 450.0, 1.0]","[1020.0, 486.0, 1.0]","[912.0, 480.0, 1.0]","[1098.0, 654.0, 1.0]","[864.0, 612.0, 1.0]","[1146.0, 810.0, 0.0]","[804.0, 792.0, 1.0]","[930.0, 1002.0, 0.0]","[924.0, 1002.0, 1.0]","[1032.0, 930.0, 0.0]","[918.0, 930.0, 0.0]","[1122.0, 822.0, 0.0]","[1038.0, 1086.0, 0.0]","[1008.0, 996.0000000000001, 0.0]","[954.0, 1056.0, 0.0]","[-22.372772325681414, -4.535869475669723, -10.108340273579994]","[-16.240915301429236, -8.893675942803204, 2.8103826302249297]"
1739,1739,1739,1739,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001975_RGB.png,"[966.0, 474.0, 1.0]","[984.0, 450.0, 1.0]","[942.0, 450.0, 1.0]","[1020.0, 486.0, 1.0]","[912.0, 486.0, 1.0]","[1104.0, 654.0, 1.0]","[864.0, 612.0, 1.0]","[1140.0, 816.0, 0.0]","[810.0, 798.0, 0.0]","[1104.0, 822.0, 0.0]","[930.0, 1002.0, 0.0]","[1020.0, 840.0, 0.0]","[918.0, 918.0, 0.0]","[1110.0, 828.0, 0.0]","[1026.0, 1086.0, 0.0]","[996.0000000000001, 996.0000000000001, 0.0]","[954.0, 1062.0, 0.0]","[-22.188900899483727, -4.331462743039085, -9.714846158162093]","[-14.97771653836659, -9.190142868760985, 3.3764485059751452]"
1740,1740,1740,1740,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001976_RGB.png,"[966.0, 474.0, 1.0]","[990.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1020.0, 486.0, 1.0]","[912.0, 486.0, 1.0]","[1092.0, 648.0, 1.0]","[864.0, 612.0, 1.0]","[1128.0, 798.0, 0.0]","[816.0, 744.0, 1.0]","[1080.0, 576.0, 1.0]","[924.0, 1013.9999999999999, 0.0]","[1032.0, 840.0, 1.0]","[912.0, 912.0, 0.0]","[1074.0, 996.0000000000001, 0.0]","[1074.0, 996.0000000000001, 0.0]","[1098.0, 1080.0, 0.0]","[948.0, 1080.0, 0.0]","[-22.427109288356228, -3.8913175583579847, -9.227937013759295]","[-14.088211398017057, -9.466211272927291, 3.7482883391321082]"
1741,1741,1741,1741,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001977_RGB.png,"[966.0, 474.0, 1.0]","[984.0, 450.0, 1.0]","[942.0, 450.0, 1.0]","[1014.0, 486.0, 1.0]","[912.0, 486.0, 1.0]","[1074.0, 624.0, 1.0]","[870.0, 606.0, 1.0]","[1116.0, 750.0, 0.0]","[816.0, 744.0, 1.0]","[1074.0, 582.0, 1.0]","[924.0, 1002.0, 0.0]","[1026.0, 906.0, 1.0]","[918.0, 912.0, 1.0]","[1080.0, 1008.0, 0.0]","[1074.0, 1008.0, 0.0]","[1092.0, 1080.0, 0.0]","[1020.0, 1008.0, 0.0]","[-22.783747519189237, -3.5398069053516537, -8.6422011059184]","[-12.244268043777016, -10.12667971816331, 4.5159173282014375]"
1742,1742,1742,1742,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001978_RGB.png,"[960.0, 480.0, 1.0]","[990.0, 456.0, 1.0]","[942.0, 462.0, 1.0]","[1020.0, 486.0, 1.0]","[912.0, 486.0, 1.0]","[1062.0, 594.0, 0.0]","[864.0, 612.0, 1.0]","[1116.0, 720.0, 1.0]","[816.0, 744.0, 1.0]","[1080.0, 624.0, 1.0]","[924.0, 1008.0, 1.0]","[1038.0, 906.0, 1.0]","[918.0, 912.0, 1.0]","[1092.0, 1002.0, 0.0]","[1056.0, 1008.0, 0.0]","[1122.0, 1013.9999999999999, 0.0]","[942.0, 1020.0, 0.0]","[-22.870626479482333, -3.1542434791482683, -7.820024992324182]","[-9.882339895413315, -10.96225329320588, 6.7527343659672745]"
1743,1743,1743,1743,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001979_RGB.png,"[966.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[942.0, 462.0, 1.0]","[1014.0, 486.0, 1.0]","[906.0, 486.0, 1.0]","[1056.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1110.0, 744.0, 1.0]","[810.0, 744.0, 1.0]","[1086.0, 642.0, 1.0]","[924.0, 996.0000000000001, 1.0]","[1038.0, 912.0, 1.0]","[918.0, 918.0, 1.0]","[1050.0, 1086.0, 0.0]","[1038.0, 1086.0, 0.0]","[1014.0, 996.0000000000001, 0.0]","[1104.0, 996.0000000000001, 0.0]","[-22.79379116045761, -2.95179161739357, -7.265420231825696]","[-9.458156258552439, -11.182916154090007, 7.041446518395931]"
1744,1744,1744,1744,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001980_RGB.png,"[966.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[942.0, 462.0, 1.0]","[1014.0, 486.0, 1.0]","[912.0, 486.0, 1.0]","[1056.0, 606.0, 1.0]","[864.0, 618.0, 1.0]","[1122.0, 750.0, 1.0]","[804.0, 804.0, 1.0]","[1086.0, 630.0, 1.0]","[924.0, 1002.0, 1.0]","[1050.0, 912.0, 1.0]","[918.0, 918.0, 1.0]","[1044.0, 1013.9999999999999, 0.0]","[1044.0, 1013.9999999999999, 0.0]","[1014.0, 1002.0, 0.0]","[1008.0, 1002.0, 0.0]","[-22.628209873497216, -2.7675405229664833, -6.861991781684164]","[-7.6340292266141345, -11.87158534375096, 8.432318569533024]"
1745,1745,1745,1745,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001981_RGB.png,"[972.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[942.0, 462.0, 1.0]","[1014.0, 486.0, 1.0]","[918.0, 486.0, 1.0]","[1056.0, 600.0, 1.0]","[864.0, 618.0, 1.0]","[1104.0, 732.0, 1.0]","[804.0, 798.0, 1.0]","[1086.0, 642.0, 1.0]","[930.0, 1002.0, 1.0]","[1044.0, 906.0, 1.0]","[924.0, 924.0, 0.0]","[1122.0, 1008.0, 0.0]","[1110.0, 1002.0, 0.0]","[1128.0, 1002.0, 0.0]","[948.0, 1068.0, 0.0]","[-21.83274566543122, -2.4730489796959887, -6.173168154113599]","[-6.985678166944783, -11.966246120894603, 8.667101291857682]"
1746,1746,1746,1746,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001982_RGB.png,"[972.0, 474.0, 1.0]","[984.0, 456.0, 1.0]","[948.0, 456.0, 1.0]","[1014.0, 486.0, 1.0]","[912.0, 486.0, 1.0]","[1062.0, 606.0, 1.0]","[864.0, 612.0, 1.0]","[1110.0, 744.0, 0.0]","[810.0, 798.0, 1.0]","[1086.0, 630.0, 1.0]","[924.0, 996.0000000000001, 0.0]","[1032.0, 852.0, 0.0]","[930.0, 930.0, 0.0]","[1044.0, 1008.0, 0.0]","[1044.0, 1008.0, 0.0]","[1014.0, 996.0000000000001, 0.0]","[1110.0, 996.0000000000001, 0.0]","[-19.61033812522543, -2.1526923539453713, -5.404042093968719]","[-6.909935790087644, -12.128190980624643, 8.912061377291527]"
1747,1747,1747,1747,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001983_RGB.png,"[972.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[948.0, 462.0, 1.0]","[1014.0, 486.0, 1.0]","[918.0, 486.0, 1.0]","[1062.0, 624.0, 1.0]","[858.0, 618.0, 1.0]","[1128.0, 834.0, 1.0]","[804.0, 804.0, 1.0]","[1092.0, 660.0, 0.0]","[924.0, 1002.0, 1.0]","[1044.0, 924.0, 1.0]","[918.0, 936.0, 0.0]","[1116.0, 1002.0, 0.0]","[1104.0, 996.0000000000001, 0.0]","[1014.0, 996.0000000000001, 0.0]","[1110.0, 1002.0, 0.0]","[-18.498609231762227, -2.056355510959484, -5.019858057346408]","[-6.906208937000448, -12.14545657592224, 8.76055918658385]"
1748,1748,1748,1748,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001984_RGB.png,"[966.0, 486.0, 1.0]","[984.0, 456.0, 1.0]","[948.0, 462.0, 1.0]","[1014.0, 486.0, 1.0]","[918.0, 486.0, 1.0]","[1062.0, 636.0, 1.0]","[858.0, 618.0, 1.0]","[1140.0, 834.0, 1.0]","[810.0, 804.0, 1.0]","[1092.0, 696.0, 1.0]","[924.0, 972.0, 1.0]","[1038.0, 930.0, 1.0]","[918.0, 942.0, 0.0]","[1098.0, 1008.0, 0.0]","[1092.0, 996.0000000000001, 0.0]","[1476.0, 1002.0, 0.0]","[930.0, 996.0000000000001, 0.0]","[-17.016001756185158, -1.6877055594986774, -4.703302626670319]","[-6.963163195331325, -12.115138020885965, 8.61776877308687]"
1749,1749,1749,1749,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001985_RGB.png,"[966.0, 486.0, 1.0]","[978.0, 462.0, 1.0]","[942.0, 468.0, 1.0]","[1014.0, 486.0, 1.0]","[906.0, 498.00000000000006, 1.0]","[1062.0, 624.0, 1.0]","[864.0, 618.0, 1.0]","[1128.0, 834.0, 0.0]","[810.0, 804.0, 1.0]","[1098.0, 726.0, 1.0]","[930.0, 972.0, 0.0]","[1044.0, 942.0, 1.0]","[924.0, 936.0, 1.0]","[1032.0, 1013.9999999999999, 0.0]","[768.0, 816.0, 0.0]","[1008.0, 1002.0, 0.0]","[936.0, 990.0, 0.0]","[-15.700400286308291, -1.0307218847349222, -4.502053602310687]","[-5.757053193251709, -12.430116994734567, 6.79211240919312]"
1750,1750,1750,1750,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001986_RGB.png,"[972.0, 486.0, 1.0]","[978.0, 468.0, 1.0]","[948.0, 468.0, 1.0]","[1014.0, 486.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[1062.0, 624.0, 1.0]","[864.0, 612.0, 1.0]","[1122.0, 828.0, 0.0]","[816.0, 762.0, 1.0]","[1098.0, 726.0, 1.0]","[924.0, 966.0000000000001, 0.0]","[1032.0, 930.0, 1.0]","[912.0, 936.0, 0.0]","[1032.0, 1008.0, 0.0]","[1038.0, 1013.9999999999999, 0.0]","[1488.0, 1002.0, 0.0]","[930.0, 983.9999999999999, 0.0]","[-14.212665538716562, 0.03404658702934723, -4.315801789044248]","[-5.05449643715762, -12.528840228900828, 6.011761387131559]"
1751,1751,1751,1751,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001987_RGB.png,"[972.0, 491.99999999999994, 1.0]","[978.0, 468.0, 1.0]","[942.0, 474.0, 1.0]","[1014.0, 491.99999999999994, 1.0]","[912.0, 491.99999999999994, 1.0]","[1080.0, 624.0, 1.0]","[858.0, 612.0, 1.0]","[1134.0, 810.0, 0.0]","[816.0, 756.0, 1.0]","[1098.0, 732.0, 1.0]","[912.0, 960.0, 1.0]","[1038.0, 912.0, 1.0]","[912.0, 924.0, 1.0]","[1020.0, 1020.0, 0.0]","[936.0, 1074.0, 0.0]","[1002.0, 1008.0, 0.0]","[930.0, 990.0, 0.0]","[-13.737416158035359, 0.48114189415912584, -4.308863655027079]","[-2.992639870453614, -12.522732905229894, 3.693157996035536]"
