,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
582,582,582,582,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000814_RGB.png,"[942.0, 504.0, 1.0]","[960.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[990.0, 504.0, 0.0]","[888.0, 516.0, 1.0]","[1050.0, 654.0, 1.0]","[846.0, 642.0, 1.0]","[1098.0, 846.0, 1.0]","[780.0, 834.0, 1.0]","[1008.0, 954.0, 1.0]","[846.0, 948.0, 0.0]","[1020.0, 972.0, 0.0]","[888.0, 978.0, 0.0]","[930.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[936.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[-16.793302226895374, 3.2985481496261966, -1.2914102615219436]","[4.709774910507174, -8.553890829164981, 2.327856732730331]"
583,583,583,583,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000815_RGB.png,"[942.0, 510.0, 1.0]","[960.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[990.0, 504.0, 1.0]","[888.0, 516.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 642.0, 1.0]","[1098.0, 846.0, 1.0]","[780.0, 834.0, 1.0]","[1020.0, 954.0, 0.0]","[846.0, 948.0, 0.0]","[1020.0, 942.0, 0.0]","[864.0, 948.0, 0.0]","[840.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[924.0, 1062.0, 0.0]","[924.0, 1062.0, 0.0]","[-16.42284174665311, 3.061222266451543, -1.2300961485168527]","[4.784199093144376, -8.58403268482493, 2.2688457385282415]"
584,584,584,584,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000816_RGB.png,"[942.0, 510.0, 1.0]","[960.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[990.0, 504.0, 1.0]","[888.0, 516.0, 1.0]","[1050.0, 654.0, 1.0]","[840.0, 642.0, 1.0]","[1098.0, 846.0, 1.0]","[786.0, 834.0, 1.0]","[1008.0, 960.0, 1.0]","[882.0, 978.0, 0.0]","[1020.0, 978.0, 0.0]","[900.0, 990.0, 0.0]","[840.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[924.0, 1062.0, 0.0]","[924.0, 1062.0, 0.0]","[-16.40880202345981, 2.6801581949003053, -1.1016964515217387]","[4.974257691114869, -8.686541927447426, 2.1682815613344895]"
585,585,585,585,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000817_RGB.png,"[942.0, 510.0, 1.0]","[960.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[990.0, 504.0, 1.0]","[888.0, 516.0, 1.0]","[1044.0, 654.0, 1.0]","[846.0, 642.0, 1.0]","[1098.0, 846.0, 1.0]","[786.0, 834.0, 1.0]","[1008.0, 960.0, 1.0]","[846.0, 948.0, 0.0]","[1020.0, 972.0, 0.0]","[864.0, 948.0, 0.0]","[924.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[1008.0, 972.0, 0.0]","[-16.56322996209802, 2.3926212424051285, -0.967729033987371]","[4.71337415362038, -8.84131454185906, 2.4849721388010853]"
586,586,586,586,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000818_RGB.png,"[942.0, 510.0, 1.0]","[960.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[990.0, 504.0, 1.0]","[882.0, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 642.0, 1.0]","[1098.0, 846.0, 1.0]","[780.0, 828.0, 1.0]","[1008.0, 960.0, 1.0]","[840.0, 948.0, 0.0]","[1020.0, 972.0, 0.0]","[858.0, 954.0, 0.0]","[930.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[930.0, 1068.0, 0.0]","[930.0, 1068.0, 0.0]","[-16.557708343664657, 2.356073262416598, -0.9507974052005753]","[4.6529524301974305, -8.82458912346958, 2.54497247643962]"
587,587,587,587,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000819_RGB.png,"[942.0, 510.0, 1.0]","[960.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[990.0, 504.0, 1.0]","[888.0, 516.0, 1.0]","[1044.0, 654.0, 1.0]","[846.0, 642.0, 1.0]","[1098.0, 846.0, 1.0]","[780.0, 828.0, 1.0]","[1002.0, 960.0, 1.0]","[852.0, 948.0, 0.0]","[1014.0, 942.0, 0.0]","[858.0, 954.0, 0.0]","[924.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[930.0, 1062.0, 0.0]","[-16.332960107416728, 2.3067991996152135, -0.6781449670692364]","[4.607930409788234, -8.81727613811521, 2.581968483185609]"
588,588,588,588,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000820_RGB.png,"[948.0, 510.0, 1.0]","[960.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[990.0, 504.0, 1.0]","[888.0, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[846.0, 642.0, 1.0]","[1098.0, 846.0, 1.0]","[780.0, 834.0, 1.0]","[1002.0, 960.0, 1.0]","[852.0, 948.0, 0.0]","[1020.0, 978.0, 0.0]","[846.0, 978.0, 0.0]","[924.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[936.0, 1068.0, 0.0]","[936.0, 1062.0, 0.0]","[-17.801208270092925, 3.036441792309793, -0.22192574940060616]","[5.2246544592429265, -9.358449599592431, 1.8157696714788203]"
589,589,589,589,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000821_RGB.png,"[948.0, 510.0, 1.0]","[966.0, 486.0, 1.0]","[924.0, 486.0, 1.0]","[990.0, 504.0, 1.0]","[888.0, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[846.0, 642.0, 1.0]","[1098.0, 846.0, 1.0]","[780.0, 828.0, 1.0]","[1002.0, 960.0, 1.0]","[852.0, 948.0, 0.0]","[1020.0, 972.0, 0.0]","[858.0, 954.0, 0.0]","[924.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[936.0, 1068.0, 0.0]","[930.0, 1068.0, 0.0]","[-18.713018099302033, 3.449797490879175, 0.0063037588612948016]","[4.978644918481588, -9.23862474740984, 2.0904157571553323]"
590,590,590,590,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000822_RGB.png,"[948.0, 498.00000000000006, 1.0]","[966.0, 480.0, 1.0]","[930.0, 480.0, 1.0]","[990.0, 504.0, 1.0]","[888.0, 516.0, 1.0]","[1044.0, 648.0, 1.0]","[846.0, 642.0, 1.0]","[1098.0, 840.0, 1.0]","[780.0, 816.0, 1.0]","[1020.0, 954.0, 0.0]","[846.0, 936.0, 0.0]","[1014.0, 936.0, 0.0]","[858.0, 942.0, 0.0]","[930.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[942.0, 1056.0, 0.0]","[1008.0, 960.0, 0.0]","[-19.824389588918947, 3.9014090561408703, 0.25302059698753715]","[4.830065552752518, -9.133353772153333, 2.224454852244339]"
591,591,591,591,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000823_RGB.png,"[948.0, 491.99999999999994, 1.0]","[966.0, 474.0, 1.0]","[924.0, 480.0, 1.0]","[990.0, 498.00000000000006, 1.0]","[888.0, 516.0, 1.0]","[1044.0, 648.0, 1.0]","[846.0, 642.0, 1.0]","[1104.0, 840.0, 1.0]","[780.0, 816.0, 1.0]","[1008.0, 954.0, 1.0]","[840.0, 948.0, 0.0]","[1026.0, 966.0000000000001, 0.0]","[858.0, 954.0, 0.0]","[936.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[942.0, 1068.0, 0.0]","[1002.0, 966.0000000000001, 0.0]","[-20.451826618961682, 4.110523216482474, 0.36326512103204406]","[4.76017865513596, -9.085880031179146, 2.3077318634244777]"
592,592,592,592,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000824_RGB.png,"[948.0, 491.99999999999994, 1.0]","[960.0, 474.0, 1.0]","[924.0, 480.0, 1.0]","[990.0, 498.00000000000006, 1.0]","[893.9999999999999, 516.0, 1.0]","[1044.0, 648.0, 1.0]","[846.0, 636.0, 1.0]","[1098.0, 840.0, 1.0]","[780.0, 810.0, 1.0]","[1008.0, 954.0, 1.0]","[852.0, 948.0, 0.0]","[1026.0, 966.0000000000001, 0.0]","[858.0, 942.0, 0.0]","[924.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[936.0, 1056.0, 0.0]","[1002.0, 960.0, 0.0]","[-28.796582237694956, 5.01554417199383, 0.861441377065188]","[5.037872471606792, -9.117592071526513, 2.2088931344639637]"
593,593,593,593,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000825_RGB.png,"[942.0, 486.0, 1.0]","[960.0, 474.0, 1.0]","[924.0, 480.0, 1.0]","[990.0, 491.99999999999994, 1.0]","[888.0, 510.0, 1.0]","[1044.0, 648.0, 1.0]","[846.0, 630.0, 1.0]","[1098.0, 840.0, 1.0]","[780.0, 816.0, 1.0]","[1002.0, 954.0, 1.0]","[870.0, 966.0000000000001, 0.0]","[1020.0, 972.0, 0.0]","[893.9999999999999, 978.0, 0.0]","[1092.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[1008.0, 960.0, 0.0]","[-29.939599662568973, 4.751182424552984, 0.8193438315222347]","[5.01843433379481, -9.07666096241184, 2.2567892340771794]"
594,594,594,594,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000826_RGB.png,"[942.0, 491.99999999999994, 1.0]","[960.0, 474.0, 1.0]","[924.0, 480.0, 1.0]","[990.0, 498.00000000000006, 1.0]","[888.0, 510.0, 1.0]","[1044.0, 648.0, 1.0]","[846.0, 630.0, 1.0]","[1098.0, 834.0, 1.0]","[786.0, 810.0, 1.0]","[1002.0, 948.0, 1.0]","[888.0, 966.0000000000001, 0.0]","[1020.0, 966.0000000000001, 0.0]","[893.9999999999999, 978.0, 0.0]","[1074.0, 978.0, 0.0]","[906.0, 1074.0, 0.0]","[1014.0, 960.0, 0.0]","[1002.0, 960.0, 0.0]","[-31.8561416594197, 3.5265809926701395, 0.7878736729991789]","[4.978107364753239, -9.038557040235835, 2.308869352482488]"
595,595,595,595,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000827_RGB.png,"[942.0, 491.99999999999994, 1.0]","[960.0, 474.0, 1.0]","[924.0, 474.0, 1.0]","[990.0, 498.00000000000006, 1.0]","[888.0, 510.0, 1.0]","[1044.0, 642.0, 1.0]","[840.0, 624.0, 1.0]","[1098.0, 840.0, 1.0]","[780.0, 810.0, 1.0]","[1008.0, 954.0, 1.0]","[864.0, 966.0000000000001, 0.0]","[1026.0, 972.0, 0.0]","[888.0, 978.0, 0.0]","[936.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[936.0, 1062.0, 0.0]","[1002.0, 960.0, 0.0]","[-31.87324041781524, 2.23422665639359, 0.848619646859907]","[4.919735590752094, -8.948126787108139, 2.421675758061946]"
596,596,596,596,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000828_RGB.png,"[942.0, 491.99999999999994, 1.0]","[960.0, 474.0, 1.0]","[924.0, 474.0, 1.0]","[984.0, 498.00000000000006, 0.0]","[882.0, 510.0, 1.0]","[1050.0, 648.0, 1.0]","[840.0, 630.0, 1.0]","[1098.0, 840.0, 1.0]","[780.0, 816.0, 1.0]","[1002.0, 960.0, 1.0]","[846.0, 948.0, 0.0]","[1014.0, 983.9999999999999, 0.0]","[888.0, 983.9999999999999, 0.0]","[924.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[1008.0, 972.0, 0.0]","[-31.97503252923498, 0.7220665090651902, 0.7592314732919426]","[4.9712167893035355, -9.008151396275293, 2.4488993775456462]"
597,597,597,597,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000829_RGB.png,"[948.0, 486.0, 1.0]","[960.0, 468.0, 1.0]","[924.0, 468.0, 1.0]","[990.0, 498.00000000000006, 1.0]","[888.0, 498.00000000000006, 1.0]","[1050.0, 654.0, 1.0]","[840.0, 624.0, 1.0]","[1098.0, 846.0, 1.0]","[780.0, 822.0, 1.0]","[1002.0, 960.0, 1.0]","[888.0, 978.0, 0.0]","[1020.0, 978.0, 0.0]","[888.0, 983.9999999999999, 0.0]","[930.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[930.0, 1062.0, 0.0]","[-32.57226816800558, -0.8595976646601686, 0.6099891775972104]","[4.753934338353746, -9.03879207460603, 2.7124902109597246]"
598,598,598,598,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000830_RGB.png,"[948.0, 486.0, 1.0]","[966.0, 468.0, 1.0]","[924.0, 468.0, 1.0]","[990.0, 510.0, 1.0]","[888.0, 516.0, 1.0]","[1044.0, 648.0, 1.0]","[840.0, 618.0, 1.0]","[1104.0, 840.0, 1.0]","[780.0, 822.0, 0.0]","[1002.0, 954.0, 0.0]","[882.0, 966.0000000000001, 0.0]","[1020.0, 960.0, 0.0]","[888.0, 972.0, 0.0]","[1074.0, 978.0, 0.0]","[906.0, 1074.0, 0.0]","[942.0, 1062.0, 0.0]","[936.0, 1056.0, 0.0]","[-34.1434022301375, -3.0120396760581554, 0.3829155572240996]","[4.700926502018091, -9.03715780474054, 2.795823508357597]"
599,599,599,599,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000831_RGB.png,"[948.0, 480.0, 1.0]","[966.0, 462.0, 1.0]","[924.0, 468.0, 1.0]","[996.0000000000001, 491.99999999999994, 1.0]","[888.0, 510.0, 1.0]","[1044.0, 648.0, 1.0]","[840.0, 618.0, 1.0]","[1098.0, 840.0, 1.0]","[780.0, 804.0, 1.0]","[1008.0, 948.0, 1.0]","[864.0, 960.0, 0.0]","[1032.0, 966.0000000000001, 0.0]","[888.0, 972.0, 0.0]","[942.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[942.0, 1062.0, 0.0]","[930.0, 1062.0, 0.0]","[-36.240820189027225, -5.222798101917548, -0.13305013074763036]","[4.585487501451645, -9.059624263494218, 2.966552086878202]"
600,600,600,600,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000832_RGB.png,"[948.0, 486.0, 1.0]","[972.0, 462.0, 1.0]","[930.0, 468.0, 1.0]","[1002.0, 516.0, 1.0]","[888.0, 516.0, 0.0]","[1050.0, 654.0, 1.0]","[840.0, 612.0, 1.0]","[1104.0, 846.0, 1.0]","[780.0, 834.0, 0.0]","[1008.0, 960.0, 1.0]","[870.0, 966.0000000000001, 0.0]","[1026.0, 978.0, 0.0]","[893.9999999999999, 983.9999999999999, 0.0]","[930.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1062.0, 0.0]","[1014.0, 966.0000000000001, 0.0]","[-37.50226008594184, -6.646292730035047, -0.582360038746388]","[5.442366583804967, -9.57347377820397, 2.5448745414510197]"
601,601,601,601,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000833_RGB.png,"[954.0, 480.0, 1.0]","[966.0, 462.0, 1.0]","[930.0, 468.0, 1.0]","[1002.0, 510.0, 1.0]","[888.0, 510.0, 1.0]","[1050.0, 648.0, 1.0]","[846.0, 618.0, 1.0]","[1104.0, 840.0, 1.0]","[780.0, 822.0, 0.0]","[1008.0, 954.0, 1.0]","[882.0, 966.0000000000001, 0.0]","[1026.0, 966.0000000000001, 1.0]","[840.0, 972.0, 0.0]","[1080.0, 983.9999999999999, 0.0]","[834.0, 1074.0, 0.0]","[1014.0, 966.0000000000001, 0.0]","[1008.0, 966.0000000000001, 0.0]","[-37.87920523265573, -7.220264733992559, -0.7482912615668597]","[5.176410566784451, -9.506913437447784, 2.805936705591002]"
602,602,602,602,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000834_RGB.png,"[948.0, 474.0, 1.0]","[972.0, 456.0, 1.0]","[924.0, 456.0, 1.0]","[1002.0, 516.0, 1.0]","[888.0, 516.0, 0.0]","[1044.0, 648.0, 1.0]","[846.0, 618.0, 1.0]","[1098.0, 840.0, 1.0]","[780.0, 816.0, 1.0]","[1008.0, 948.0, 1.0]","[870.0, 954.0, 0.0]","[1026.0, 966.0000000000001, 1.0]","[846.0, 972.0, 0.0]","[1074.0, 983.9999999999999, 0.0]","[840.0, 1074.0, 0.0]","[942.0, 1068.0, 0.0]","[1008.0, 966.0000000000001, 0.0]","[-38.23215309577128, -9.57779362624244, -0.9411023196335525]","[4.768650473374267, -9.374134246180846, 3.278442552767332]"
603,603,603,603,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000835_RGB.png,"[954.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[930.0, 456.0, 1.0]","[1008.0, 522.0, 1.0]","[888.0, 516.0, 0.0]","[1050.0, 648.0, 1.0]","[846.0, 618.0, 1.0]","[1098.0, 840.0, 1.0]","[780.0, 816.0, 1.0]","[1008.0, 954.0, 1.0]","[876.0, 960.0, 0.0]","[1032.0, 966.0000000000001, 1.0]","[882.0, 978.0, 0.0]","[1080.0, 983.9999999999999, 0.0]","[906.0, 1074.0, 0.0]","[942.0, 1068.0, 0.0]","[1008.0, 966.0000000000001, 0.0]","[-37.26299760294442, -12.168507676608805, -0.834786667197574]","[4.702747275375233, -9.261027359123535, 3.463047081262538]"
604,604,604,604,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000836_RGB.png,"[960.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[936.0, 462.0, 1.0]","[1008.0, 516.0, 1.0]","[893.9999999999999, 510.0, 0.0]","[1050.0, 648.0, 1.0]","[852.0, 612.0, 1.0]","[1104.0, 834.0, 1.0]","[780.0, 816.0, 1.0]","[1008.0, 948.0, 1.0]","[888.0, 966.0000000000001, 0.0]","[1026.0, 966.0000000000001, 0.0]","[888.0, 978.0, 0.0]","[942.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[942.0, 1068.0, 0.0]","[930.0, 1068.0, 0.0]","[-36.26148738743164, -15.952618316617361, -0.8018554349236618]","[4.433243177918058, -9.141766298732463, 3.750306345300679]"
605,605,605,605,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000837_RGB.png,"[960.0, 486.0, 1.0]","[978.0, 474.0, 1.0]","[942.0, 468.0, 1.0]","[1008.0, 522.0, 1.0]","[900.0, 504.0, 0.0]","[1044.0, 648.0, 1.0]","[852.0, 618.0, 1.0]","[1104.0, 840.0, 1.0]","[780.0, 822.0, 1.0]","[1002.0, 948.0, 1.0]","[882.0, 972.0, 0.0]","[1026.0, 966.0000000000001, 1.0]","[893.9999999999999, 978.0, 0.0]","[1074.0, 996.0000000000001, 0.0]","[906.0, 1068.0, 0.0]","[936.0, 1062.0, 0.0]","[1002.0, 966.0000000000001, 0.0]","[-35.99462761375594, -20.78105621222967, -1.0452565003898886]","[4.336018815194197, -8.97251541515736, 4.106889049276468]"
606,606,606,606,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000838_RGB.png,"[966.0, 486.0, 1.0]","[984.0, 468.0, 1.0]","[942.0, 462.0, 1.0]","[1014.0, 522.0, 1.0]","[900.0, 498.00000000000006, 0.0]","[1050.0, 642.0, 1.0]","[852.0, 618.0, 1.0]","[1104.0, 840.0, 1.0]","[780.0, 822.0, 1.0]","[1002.0, 948.0, 1.0]","[888.0, 972.0, 0.0]","[1026.0, 960.0, 1.0]","[893.9999999999999, 978.0, 0.0]","[1074.0, 996.0000000000001, 0.0]","[912.0, 1068.0, 0.0]","[936.0, 1062.0, 0.0]","[1008.0, 966.0000000000001, 0.0]","[-36.26593906054158, -22.606159838062798, -1.1071574278663712]","[4.192139657306407, -8.803785596553961, 4.417494119085712]"
607,607,607,607,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000849_RGB.png,"[954.0, 468.0, 0.0]","[954.0, 450.0, 0.0]","[924.0, 474.0, 0.0]","[990.0, 522.0, 0.0]","[888.0, 516.0, 0.0]","[1026.0, 630.0, 0.0]","[858.0, 636.0, 0.0]","[1104.0, 846.0, 0.0]","[792.0, 828.0, 0.0]","[1002.0, 954.0, 0.0]","[870.0, 960.0, 0.0]","[1026.0, 954.0, 0.0]","[840.0, 972.0, 0.0]","[918.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[930.0, 1056.0, 0.0]","[930.0, 1050.0, 0.0]","[-50.67404336017597, 9.807431970111892, 13.751031171764698]","[4.282113046757521, -7.9743655838222836, 3.581474736372299]"
608,608,608,608,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000850_RGB.png,"[948.0, 474.0, 0.0]","[960.0, 444.0, 0.0]","[924.0, 462.0, 0.0]","[1068.0, 624.0, 0.0]","[893.9999999999999, 516.0, 0.0]","[1038.0, 636.0, 0.0]","[864.0, 642.0, 0.0]","[1110.0, 852.0, 1.0]","[798.0, 822.0, 0.0]","[1008.0, 954.0, 0.0]","[870.0, 960.0, 0.0]","[1014.0, 966.0000000000001, 0.0]","[858.0, 864.0, 0.0]","[924.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[930.0, 1056.0, 0.0]","[924.0, 1056.0, 0.0]","[-50.63692956406504, 10.432618860588514, 13.795059907414863]","[3.98981696208034, -8.010550090387028, 3.4005471566757506]"
609,609,609,609,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000855_RGB.png,"[924.0, 504.0, 0.0]","[930.0, 491.99999999999994, 0.0]","[906.0, 491.99999999999994, 0.0]","[948.0, 504.0, 0.0]","[864.0, 516.0, 0.0]","[1020.0, 624.0, 1.0]","[846.0, 636.0, 0.0]","[1104.0, 840.0, 1.0]","[792.0, 816.0, 0.0]","[1008.0, 960.0, 0.0]","[924.0, 558.0, 0.0]","[1020.0, 966.0000000000001, 0.0]","[846.0, 846.0, 0.0]","[828.0, 846.0, 0.0]","[918.0, 1074.0, 0.0]","[1020.0, 960.0, 0.0]","[1008.0, 960.0, 0.0]","[-49.24527734767465, 15.57257313130664, 13.537967163663541]","[4.800506967084924, -9.094865827960966, 1.006137738793604]"
610,610,610,610,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000857_RGB.png,"[912.0, 498.00000000000006, 0.0]","[924.0, 480.0, 1.0]","[888.0, 491.99999999999994, 0.0]","[960.0, 498.00000000000006, 0.0]","[858.0, 528.0, 1.0]","[1020.0, 630.0, 0.0]","[828.0, 654.0, 0.0]","[1098.0, 846.0, 1.0]","[786.0, 834.0, 0.0]","[1002.0, 954.0, 0.0]","[870.0, 966.0000000000001, 0.0]","[1020.0, 966.0000000000001, 0.0]","[852.0, 858.0, 0.0]","[1020.0, 1068.0, 0.0]","[912.0, 1068.0, 0.0]","[1020.0, 954.0, 0.0]","[1008.0, 954.0, 0.0]","[-36.75456419157871, 28.75214357781064, 8.019543929083369]","[5.958475656136968, -9.757546879001579, -1.3248821654692569]"
611,611,611,611,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000858_RGB.png,"[912.0, 498.00000000000006, 1.0]","[924.0, 480.0, 1.0]","[888.0, 491.99999999999994, 0.0]","[954.0, 498.00000000000006, 0.0]","[858.0, 528.0, 1.0]","[1026.0, 624.0, 1.0]","[834.0, 654.0, 0.0]","[1098.0, 846.0, 1.0]","[792.0, 834.0, 0.0]","[1002.0, 960.0, 0.0]","[870.0, 972.0, 0.0]","[1020.0, 966.0000000000001, 0.0]","[846.0, 858.0, 0.0]","[1074.0, 978.0, 0.0]","[912.0, 1068.0, 0.0]","[1014.0, 954.0, 0.0]","[1008.0, 954.0, 0.0]","[-35.56655125480396, 29.039078747165824, 7.3381979180743935]","[6.791305831577855, -10.203559725799641, -2.3251768910701958]"
612,612,612,612,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000859_RGB.png,"[912.0, 504.0, 1.0]","[918.0, 486.0, 1.0]","[888.0, 498.00000000000006, 0.0]","[954.0, 498.00000000000006, 0.0]","[858.0, 522.0, 1.0]","[1020.0, 624.0, 1.0]","[828.0, 648.0, 1.0]","[1098.0, 840.0, 1.0]","[792.0, 816.0, 0.0]","[1008.0, 954.0, 0.0]","[918.0, 624.0, 0.0]","[1020.0, 966.0000000000001, 0.0]","[852.0, 864.0, 0.0]","[1074.0, 978.0, 0.0]","[918.0, 1068.0, 0.0]","[1020.0, 960.0, 0.0]","[930.0, 1062.0, 0.0]","[-35.86276143504874, 28.987108960082043, 7.509602865564641]","[7.541475745076899, -10.484440640045554, -3.0642168960474194]"
613,613,613,613,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000860_RGB.png,"[906.0, 504.0, 1.0]","[918.0, 486.0, 1.0]","[882.0, 491.99999999999994, 0.0]","[954.0, 498.00000000000006, 0.0]","[858.0, 522.0, 1.0]","[1026.0, 630.0, 1.0]","[828.0, 648.0, 1.0]","[1098.0, 840.0, 1.0]","[792.0, 822.0, 0.0]","[1002.0, 960.0, 0.0]","[822.0, 828.0, 0.0]","[1014.0, 966.0000000000001, 0.0]","[852.0, 870.0, 0.0]","[918.0, 1068.0, 0.0]","[918.0, 1068.0, 0.0]","[930.0, 1062.0, 0.0]","[930.0, 1062.0, 0.0]","[-34.25011527528065, 29.171048726748445, 6.229511009772342]","[7.752247604910463, -10.536961774833207, -3.2035624673067247]"
614,614,614,614,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000861_RGB.png,"[906.0, 504.0, 1.0]","[918.0, 486.0, 1.0]","[882.0, 498.00000000000006, 0.0]","[954.0, 498.00000000000006, 0.0]","[858.0, 522.0, 1.0]","[1026.0, 636.0, 1.0]","[828.0, 648.0, 1.0]","[1098.0, 846.0, 1.0]","[786.0, 816.0, 0.0]","[1014.0, 960.0, 0.0]","[828.0, 834.0, 0.0]","[1014.0, 942.0, 0.0]","[852.0, 942.0, 0.0]","[918.0, 1068.0, 0.0]","[918.0, 1068.0, 0.0]","[924.0, 1062.0, 0.0]","[930.0, 1062.0, 0.0]","[-32.637954617340924, 28.38716713331742, 4.48661715239524]","[8.041832100700121, -10.597684408292213, -3.6565401607558163]"
